# ----------------------------------------
# All Web Site Data
# Drupal-Side Statistics with Chuck
# 20200101-20200131
# ----------------------------------------

Drupal-Side Stats (Content Group),Pageviews
field_alpha_sort/E/nyh_topic/military-war/privacy/time_period/1940/time_period/1920/time_period/1960/nyh_topic/education,1
field_alpha_sort/E/nyh_topic/military-war/privacy/time_period/1940/time_period/1960/nyh_topic/medicine-science-technology/time_period/1950/nyh_topic/work-labor,1
field_alpha_sort/E/nyh_topic/military-war/privacy/time_period/2000/time_period/1970/field_alpha_sort/B,1
field_alpha_sort/E/nyh_topic/military-war/terms?page=6,1
field_alpha_sort/E/nyh_topic/military-war/terms?page=8/collection_type/photographs-correspondence/time_period/1880,1
field_alpha_sort/E/nyh_topic/military-war/terms?page=8/field_alpha_sort/J/nyh_topic/work-labor,1
field_alpha_sort/E/nyh_topic/military-war/terms?page=8/field_alpha_sort/T?page=6,1
field_alpha_sort/E/nyh_topic/military-war/terms/nyh_topic/community-events/time_period/1730/time_period/1720,1
field_alpha_sort/E/nyh_topic/military-war/terms/nyh_topic/people/field_alpha_sort/A,1
field_alpha_sort/E/nyh_topic/military-war/time_period/1910/terms/time_period/1880/field_alpha_sort/N,1
field_alpha_sort/E/nyh_topic/work-labor,1
field_alpha_sort/E/privacy?page=2/time_period/1950/nyh_topic/ethnic-groups,1
field_alpha_sort/E/privacy?page=2/time_period/1950/time_period/1940/nyh_topic/community-events,1
field_alpha_sort/E/privacy?page=200?page=1/time_period/1870/time_period/2000,1
field_alpha_sort/E/privacy?page=200?page=1/time_period/1930/nyh_topic/daily-life/time_period/1950,1
field_alpha_sort/E/privacy?page=200?page=2/time_period/1930/nyh_topic/medicine-science-technology/field_alpha_sort/G,1
field_alpha_sort/E/privacy?page=200?page=200?page=1/field_alpha_sort/E/nyh_topic/medicine-science-technology,1
field_alpha_sort/E/privacy?page=200?page=200?page=3/collection_type/manuscripts,1
field_alpha_sort/E/privacy?page=200?page=200/field_alpha_sort/U/nyh_topic/business-industry/nyh_topic/community-events,1
field_alpha_sort/E/privacy?page=200?page=200/time_period/1900/field_alpha_sort/H/nyh_topic/environment-nature,1
field_alpha_sort/E/privacy?page=200?page=200/time_period/1900/time_period/1950/field_alpha_sort/M,1
field_alpha_sort/E/privacy?page=200?page=200/time_period/1920/field_alpha_sort/T,1
field_alpha_sort/E/privacy?page=200?page=200/time_period/1920/time_period/1980/time_period/1870,1
field_alpha_sort/E/privacy?page=200?page=4/time_period/1810/terms,1
field_alpha_sort/E/privacy?page=200?page=4/time_period/1940/nyh_topic/geography-maps/time_period/1920,1
field_alpha_sort/E/privacy?page=200?page=5/field_alpha_sort/1,1
field_alpha_sort/E/privacy?page=200/field_alpha_sort/F/time_period/2000/time_period/1990,1
field_alpha_sort/E/privacy?page=200/field_alpha_sort/H/time_period/1690,1
field_alpha_sort/E/privacy?page=200/field_alpha_sort/H/time_period/1920/nyh_topic/daily-life,1
field_alpha_sort/E/privacy?page=200/field_alpha_sort/H/time_period/1920/time_period/1820,1
field_alpha_sort/E/privacy?page=200/field_alpha_sort/H/time_period/1990/time_period/2000,1
field_alpha_sort/E/privacy?page=200/field_alpha_sort/P/nyh_topic/community-events,1
field_alpha_sort/E/privacy?page=200/field_alpha_sort/W/time_period/1920/time_period/1950/time_period/1930,1
field_alpha_sort/E/privacy?page=200/nyh_topic/architecture/nyh_topic/transportation?page=3,1
field_alpha_sort/E/privacy?page=200/nyh_topic/architecture/time_period/1900,1
field_alpha_sort/E/privacy?page=200/nyh_topic/arts-entertainment/field_alpha_sort/A/time_period/1940,1
field_alpha_sort/E/privacy?page=200/nyh_topic/business-industry/field_alpha_sort/U,1
field_alpha_sort/E/privacy?page=200/nyh_topic/business-industry/nyh_topic/medicine-science-technology,1
field_alpha_sort/E/privacy?page=200/nyh_topic/business-industry/time_period/1960/time_period/1930,1
field_alpha_sort/E/privacy?page=200/nyh_topic/daily-life/time_period/1940/field_alpha_sort/B,1
field_alpha_sort/E/privacy?page=200/nyh_topic/daily-life/time_period/1940/nyh_topic/business-industry,1
field_alpha_sort/E/privacy?page=200/nyh_topic/ethnic-groups/time_period/1950/nyh_topic/daily-life,1
field_alpha_sort/E/privacy?page=200/nyh_topic/military-war/time_period/1970/field_alpha_sort/R,1
field_alpha_sort/E/privacy?page=200/time_period/1730/terms/field_alpha_sort/A,1
field_alpha_sort/E/privacy?page=200/time_period/1730/terms/time_period/77879,1
field_alpha_sort/E/privacy?page=200/time_period/1790?page=1,1
field_alpha_sort/E/privacy?page=200/time_period/1800/time_period/1790/field_alpha_sort/F,1
field_alpha_sort/E/privacy?page=200/time_period/1800/time_period/1810/field_alpha_sort/B,1
field_alpha_sort/E/privacy?page=200/time_period/1810/privacy,1
field_alpha_sort/E/privacy?page=200/time_period/1840/time_period/1820/nyh_topic/people,1
field_alpha_sort/E/privacy?page=200/time_period/1850/field_alpha_sort/O/nyh_topic/people,1
field_alpha_sort/E/privacy?page=200/time_period/1880/nyh_topic/recreation-sports/nyh_topic/geography-maps,1
field_alpha_sort/E/privacy?page=200/time_period/1890/nyh_topic/medicine-science-technology/time_period/1930,1
field_alpha_sort/E/privacy?page=200/time_period/1890/nyh_topic/transportation/nyh_topic/daily-life/time_period/1910,1
field_alpha_sort/E/privacy?page=200/time_period/1960/nyh_topic/arts-entertainment/nyh_topic/daily-life/field_alpha_sort/E,1
field_alpha_sort/E/privacy?page=200/time_period/1960/time_period/1920/nyh_topic/education,1
field_alpha_sort/E/privacy?page=200/time_period/1960/time_period/1950/time_period/2010,1
field_alpha_sort/E/privacy?page=200/time_period/1970/time_period/1930/nyh_topic/recreation-sports,1
field_alpha_sort/E/privacy?page=200/time_period/2010/time_period/1960/time_period/1600,1
field_alpha_sort/E/privacy?page=200#main-content?page=200/nyh_topic/transportation/nyh_topic/recreation-sports,1
field_alpha_sort/E/privacy?page=200#main-content/nyh_topic/arts-entertainment/time_period/1840,1
field_alpha_sort/E/privacy?page=200#main-content/privacy/time_period/1880,1
field_alpha_sort/E/privacy?page=200#main-content/time_period/1870?page=7,1
field_alpha_sort/E/privacy?page=200#main-content/time_period/1900/time_period/1970/privacy,1
field_alpha_sort/E/privacy?page=200#main-content/time_period/1940/time_period/1910/nyh_topic/business-industry,1
field_alpha_sort/E/privacy?page=3/field_alpha_sort/I/time_period/1950,1
field_alpha_sort/E/privacy?page=3/nyh_topic/ethnic-groups/field_alpha_sort/H,1
field_alpha_sort/E/privacy?page=3/time_period/1980/time_period/1930/time_period/1940,1
field_alpha_sort/E/privacy?page=4?page=4?page=1/nyh_topic/education/time_period/2010,1
field_alpha_sort/E/privacy?page=4?page=4?page=6/collection_type/manuscripts,1
field_alpha_sort/E/privacy?page=4?page=4/time_period/1910/time_period/1930,1
field_alpha_sort/E/privacy?page=4?page=4/time_period/1930,1
field_alpha_sort/E/privacy?page=4?page=4/time_period/1960/field_alpha_sort/D/time_period/1850,1
field_alpha_sort/E/privacy?page=4?page=4/time_period/1960/nyh_topic/business-industry,1
field_alpha_sort/E/privacy?page=4?page=8/terms,1
field_alpha_sort/E/privacy?page=4?page=8/time_period/1930/collection_type/scrapbooks,1
field_alpha_sort/E/privacy?page=4?page=8/time_period/1930/time_period/1910/field_alpha_sort/P,1
field_alpha_sort/E/privacy?page=4?page=8#main-content/terms,1
field_alpha_sort/E/privacy?page=4/field_alpha_sort/1/time_period/1940,1
field_alpha_sort/E/privacy?page=4/field_alpha_sort/L/terms/time_period/1740,1
field_alpha_sort/E/privacy?page=4/field_alpha_sort/L/time_period/1850/time_period/1910,1
field_alpha_sort/E/privacy?page=4/field_alpha_sort/N/time_period/1850/time_period/2000/time_period/1970,1
field_alpha_sort/E/privacy?page=4/nyh_topic/work-labor/privacy/time_period/1850/time_period/1830,1
field_alpha_sort/E/privacy?page=4/time_period/1840/nyh_topic/community-events/time_period/1900,1
field_alpha_sort/E/privacy?page=4/time_period/1840/time_period/1810/field_alpha_sort/D,1
field_alpha_sort/E/privacy?page=4/time_period/1860/nyh_topic/business-industry/time_period/1940,1
field_alpha_sort/E/privacy?page=4/time_period/1860/time_period/2000/nyh_topic/architecture/time_period/1970,1
field_alpha_sort/E/privacy?page=4#main-content?page=4/nyh_topic/daily-life/time_period/1950,1
field_alpha_sort/E/privacy?page=4#main-content/field_alpha_sort/B/time_period/1890/nyh_topic/people,1
field_alpha_sort/E/privacy?page=4#main-content/field_alpha_sort/R/time_period/1860,1
field_alpha_sort/E/privacy?page=4#main-content/time_period/1880/nyh_topic/transportation,1
field_alpha_sort/E/privacy?page=4#main-content/time_period/1960/time_period/1910,1
field_alpha_sort/E/privacy?page=5?page=8?page=1/collection_type/postcards,1
field_alpha_sort/E/privacy?page=5/field_alpha_sort/A/time_period/1960/nyh_topic/education,1
field_alpha_sort/E/privacy?page=5/field_alpha_sort/J/nyh_topic/work-labor,1
field_alpha_sort/E/privacy?page=5/nyh_topic/community-events/privacy/time_period/1880/time_period/2000,1
field_alpha_sort/E/privacy?page=5/nyh_topic/community-events/time_period/1760/nyh_topic/ethnic-groups,1
field_alpha_sort/E/privacy?page=5/nyh_topic/community-events/time_period/1910/time_period/1970,1
field_alpha_sort/E/privacy?page=5/nyh_topic/education/field_alpha_sort/A/time_period/1990,1
field_alpha_sort/E/privacy?page=6/nyh_topic/philosophy-religion/collection_type/scrapbooks,1
field_alpha_sort/E/privacy?page=6/time_period/1810/field_alpha_sort/F,1
field_alpha_sort/E/privacy?page=7/field_alpha_sort/H/time_period/1980/time_period/2000,1
field_alpha_sort/E/privacy?page=7/nyh_topic/arts-entertainment/nyh_topic/architecture/nyh_topic/community-events,1
field_alpha_sort/E/privacy?page=7/nyh_topic/arts-entertainment/nyh_topic/business-industry/time_period/1690,1
field_alpha_sort/E/privacy?page=7/nyh_topic/arts-entertainment/time_period/1950/time_period/1970/time_period/1880,1
field_alpha_sort/E/privacy?page=7/nyh_topic/business-industry/terms/nyh_topic/recreation-sports,1
field_alpha_sort/E/privacy?page=7/time_period/1810?page=3,1
field_alpha_sort/E/privacy?page=7/time_period/1960/time_period/1870/privacy,1
field_alpha_sort/E/privacy?page=7/time_period/1960/time_period/1970/nyh_topic/education/nyh_topic/daily-life,1
field_alpha_sort/E/privacy?page=7/time_period/2000/time_period/1920/nyh_topic/business-industry,1
field_alpha_sort/E/privacy?page=8?page=4/nyh_topic/geography-maps/time_period/1910,1
field_alpha_sort/E/privacy?page=8?page=4/time_period/1960/time_period/1910?page=4,1
field_alpha_sort/E/privacy?page=8/collection_type/oral-histories#main-content,1
field_alpha_sort/E/privacy?page=8/collection_type/photographs/privacy/time_period/1600,1
field_alpha_sort/E/privacy?page=8/collection_type/yearbooks/time_period/1980/field_alpha_sort/L,1
field_alpha_sort/E/privacy?page=8/field_alpha_sort/F/time_period/1910/time_period/1990,1
field_alpha_sort/E/privacy?page=8/field_alpha_sort/S/nyh_topic/business-industry/time_period/1770,1
field_alpha_sort/E/privacy?page=8/nyh_topic/people/nyh_topic/business-industry/time_period/1910,1
field_alpha_sort/E/privacy?page=8/nyh_topic/people/time_period/1910,1
field_alpha_sort/E/privacy?page=8/nyh_topic/philosophy-religion/time_period/1960/time_period/1950,1
field_alpha_sort/E/privacy?page=8/privacy/nyh_topic/community-events,1
field_alpha_sort/E/privacy?page=8/time_period/1730/field_alpha_sort/H,1
field_alpha_sort/E/privacy?page=8/time_period/1880/time_period/1930/time_period/1910,1
field_alpha_sort/E/privacy?page=8/time_period/1920/time_period/1880/nyh_topic/environment-nature/time_period/1900,1
field_alpha_sort/E/privacy?page=8/time_period/1930?page=6,1
field_alpha_sort/E/privacy?page=8/time_period/1930/field_alpha_sort/F/time_period/1870,1
field_alpha_sort/E/privacy?page=8/time_period/1930/field_alpha_sort/G/time_period/1890,1
field_alpha_sort/E/privacy?page=8/time_period/1980/nyh_topic/arts-entertainment,1
field_alpha_sort/E/privacy/collection_type/postcards/time_period/1890/time_period/1910,1
field_alpha_sort/E/privacy/collection_type/yearbooks/field_alpha_sort/A,1
field_alpha_sort/E/privacy/collection_type/yearbooks/field_alpha_sort/A/time_period/1930,1
field_alpha_sort/E/privacy/field_alpha_sort/B/time_period/1930/time_period/1890,1
field_alpha_sort/E/privacy/field_alpha_sort/B/time_period/2000,1
field_alpha_sort/E/privacy/field_alpha_sort/G/time_period/1900/time_period/1970,1
field_alpha_sort/E/privacy/field_alpha_sort/I/time_period/1890/privacy/privacy,1
field_alpha_sort/E/privacy/field_alpha_sort/M/nyh_topic/military-war/privacy/field_alpha_sort/W,1
field_alpha_sort/E/privacy/field_alpha_sort/M/time_period/1890/nyh_topic/medicine-science-technology/nyh_topic/education,1
field_alpha_sort/E/privacy/field_alpha_sort/N/time_period/1890/collection_type/photographs,1
field_alpha_sort/E/privacy/field_alpha_sort/T/nyh_topic/arts-entertainment/time_period/1990,1
field_alpha_sort/E/privacy/field_alpha_sort/T/time_period/1770/privacy/field_alpha_sort/P,1
field_alpha_sort/E/privacy/field_alpha_sort/T/time_period/1920?page=2,1
field_alpha_sort/E/privacy/field_alpha_sort/T/time_period/1990/terms/time_period/1810,1
field_alpha_sort/E/privacy/nyh_topic/agriculture/nyh_topic/transportation/nyh_topic/work-labor,1
field_alpha_sort/E/privacy/nyh_topic/architecture/field_alpha_sort/F/nyh_topic/medicine-science-technology/nyh_topic/education,1
field_alpha_sort/E/privacy/nyh_topic/architecture/nyh_topic/people?page=2,1
field_alpha_sort/E/privacy/nyh_topic/architecture/nyh_topic/people/time_period/1960/time_period/1860,1
field_alpha_sort/E/privacy/nyh_topic/architecture/nyh_topic/work-labor/field_alpha_sort/C/time_period/1850/time_period/1890,1
field_alpha_sort/E/privacy/nyh_topic/architecture/nyh_topic/work-labor/time_period/1860/privacy/field_alpha_sort/I,1
field_alpha_sort/E/privacy/nyh_topic/architecture/time_period/1830/nyh_topic/medicine-science-technology/time_period/1850,1
field_alpha_sort/E/privacy/nyh_topic/architecture/time_period/1900/time_period/1890/nyh_topic/transportation/time_period/1920,1
field_alpha_sort/E/privacy/nyh_topic/architecture/time_period/1900/time_period/1910/nyh_topic/daily-life/nyh_topic/transportation/terms,1
field_alpha_sort/E/privacy/nyh_topic/architecture/time_period/1910/time_period/1970/time_period/1930,1
field_alpha_sort/E/privacy/nyh_topic/architecture/time_period/1940/time_period/1930?page=1,1
field_alpha_sort/E/privacy/nyh_topic/daily-life/time_period/1880/time_period/1910?page=1,1
field_alpha_sort/E/privacy/nyh_topic/military-war/time_period/2000/time_period/2010,1
field_alpha_sort/E/privacy/nyh_topic/philosophy-religion/time_period/1880/field_alpha_sort/N,1
field_alpha_sort/E/privacy/nyh_topic/philosophy-religion/time_period/1890/privacy?page=202,1
field_alpha_sort/E/privacy/nyh_topic/recreation-sports/nyh_topic/transportation/nyh_topic/architecture,1
field_alpha_sort/E/privacy/nyh_topic/work-labor?page=12#main-content,1
field_alpha_sort/E/privacy/nyh_topic/work-labor/field_alpha_sort/E/time_period/1920/time_period/1910,1
field_alpha_sort/E/privacy/nyh_topic/work-labor/field_alpha_sort/V/nyh_topic/daily-life,1
field_alpha_sort/E/privacy/nyh_topic/work-labor/time_period/1920/field_alpha_sort/E,1
field_alpha_sort/E/privacy/terms?page=1/field_alpha_sort/M?page=6,1
field_alpha_sort/E/privacy/terms?page=1/time_period/1820/time_period/1930,1
field_alpha_sort/E/privacy/terms?page=2/nyh_topic/transportation/field_alpha_sort/A/time_period/1860,1
field_alpha_sort/E/privacy/terms?page=7/nyh_topic/military-war/time_period/1860,1
field_alpha_sort/E/privacy/terms?page=7/time_period/1680,1
field_alpha_sort/E/privacy/terms?page=7/time_period/1820/time_period/1880,1
field_alpha_sort/E/privacy/terms/nyh_topic/environment-nature/time_period/2000,1
field_alpha_sort/E/privacy/terms/time_period/1970/field_alpha_sort/G,1
field_alpha_sort/E/privacy/terms/time_period/1970/time_period/1950/time_period/1910,1
field_alpha_sort/E/privacy/time_period/1730/time_period/1690/time_period/1650,1
field_alpha_sort/E/privacy/time_period/1760/nyh_topic/environment-nature/time_period/1910/time_period/1900,1
field_alpha_sort/E/privacy/time_period/1800/nyh_topic/people/time_period/1760/time_period/1690,1
field_alpha_sort/E/privacy/time_period/1810/time_period/1960,1
field_alpha_sort/E/privacy/time_period/1900/nyh_topic/environment-nature/nyh_topic/architecture,1
field_alpha_sort/E/privacy/time_period/1900/privacy/field_alpha_sort/W/time_period/1870,1
field_alpha_sort/E/privacy/time_period/1900/privacy/time_period/1780,1
field_alpha_sort/E/privacy/time_period/1900/time_period/1870/time_period/1890/nyh_topic/agriculture,1
field_alpha_sort/E/privacy/time_period/1900/time_period/1910/collection_type/photographs/nyh_topic/environment-nature/nyh_topic/community-events,1
field_alpha_sort/E/privacy/time_period/1930/time_period/1910?page=7,1
field_alpha_sort/E/privacy/time_period/1950/field_alpha_sort/U/nyh_topic/environment-nature,1
field_alpha_sort/E/privacy/time_period/1950/nyh_topic/daily-life/field_alpha_sort/G,1
field_alpha_sort/E/privacy/time_period/1950/time_period/1900/field_alpha_sort/C/time_period/1970,1
field_alpha_sort/E/privacy/time_period/1950/time_period/1910/time_period/1890/nyh_topic/transportation,1
field_alpha_sort/E/privacy/time_period/1950/time_period/1930/field_alpha_sort/S/time_period/1920,1
