"Council","InstitutionID","InstitutionName","CollectionID","CollectionName","Path","Pageviews"
"Southeastern New York Library Resources Council","SENYLRC066","Roosevelt-Vanderbilt Historical Association","ZSE041","Roosevelt-Vanderbilt Oral History Collection","roosevelt-vanderbilt-oral-history-collection",0
"Northern New York Library Network","NNYLN036","Roswell P. Flower Memorial Library","NNYLNWFL002","Old Houses of the North Country","old-houses-north-country",0
"Northern New York Library Network","NNYLN036","Roswell P. Flower Memorial Library","NNYLNWFL001","Watertown High School Yearbooks Collection","watertown-high-school-yearbooks-collection",0
"Capital District Library Council","CDLC027","Rudolf Steiner Library of the Anthroposophical Society in America","NYRUD001","Rudolf Steiner Library of the Anthroposophical Society","rudolf-steiner-library-anthroposophical-society",0
"Northern New York Library Network","NNYLN025","Saint Regis Mohawk Tribe ","SRMTED001","Six Nations Territory Collection","six-nations-territory-collection",0
"Central New York Library Resources Council","CLRC030","Salina Free Library","SRR010","Salina Local History","salina-local-history",0
"Northern New York Library Network","NNYLN043","Sally Ploof Hunter Memorial Library","BLR001","Sally Ploof Hunter Memorial Library Yearbooks","sally-ploof-hunter-memorial-library-yearbooks",0
"Northern New York Library Network","NNYLN021","Saranac Lake Free Library","NNYLNSLFL001","Cure Cottages of Saranac Lake NY","cure-cottages-saranac-lake-ny",49
"Capital District Library Council","CDLC029","Saratoga Springs Public Library","XGA003","Warder Cadbury Sheet Music Collection","warder-cadbury-sheet-music-collection",0
"Capital District Library Council","CDLC029","Saratoga Springs Public Library","XGA002","Library History Collection","library-history-collection",0
"Capital District Library Council","CDLC029","Saratoga Springs Public Library","XGA001","Floral Fete Collection","floral-fete-collection",0
"Capital District Library Council","CDLC029","Saratoga Springs Public Library","XGA004","Robert Joki Stereoscopic Collection of Saratoga Springs NY","robert-joki-stereoscopic-collection-saratoga-springs-ny",0
"Western New York Library Resources Council","WNYLRC031","Sardinia Historical Society","BUF005","Historic Postcards from Sardinia, NY","historic-postcards-sardinia-ny",0
"Southeastern New York Library Resources Council","SENYLRC060","Saugerties Public Library","VIW001","Saugerties, NY History Collection","saugerties-ny-history-collection",0
"Long Island Library Resources Council","LILRC057","Sayville Library","ZRR184","Postcard Collection","postcard-collection",0
"Southeastern New York Library Resources Council","SENYLRC015","Scarsdale Public Library","ZSE019","Scarsdale Photographs and Slides","scarsdale-photographs-and-slides",0
"Southeastern New York Library Resources Council","SENYLRC015","Scarsdale Public Library","ZSE020","Scarsdale High School Yearbooks","scarsdale-high-school-yearbooks",0
"Southeastern New York Library Resources Council","SENYLRC015","Scarsdale Public Library","ZSE021","Scarsdale Documents Collection","scarsdale-documents-collection",0
"Capital District Library Council","CDLC030","Schenectady County Community College","XJM003","SUNY Schenectady County Community College 50th Anniversary Collection","suny-schenectady-county-community-college-50th-anniversary-collection",0
"Capital District Library Council","CDLC030","Schenectady County Community College","XJM002","Schenectady County Community College History","schenectady-county-community-college-history",0
"Capital District Library Council","CDLC030","Schenectady County Community College","XJM001","SCCC Postcard Collection","sccc-postcard-collection",0
"Capital District Library Council","CDLC031","Schenectady County Historical Society","NYSHS003","Wayne Tucker Postcard Collection","wayne-tucker-postcard-collection",0
"Capital District Library Council","CDLC031","Schenectady County Historical Society","NYSHS002","Sports and Recreation in Schenectady New York","sports-and-recreation-schenectady-new-york",0
"Capital District Library Council","CDLC031","Schenectady County Historical Society","NYSHS001","Schenectady, New York Street Scenes","schenectady-new-york-street-scenes",0
"Capital District Library Council","CDLC031","Schenectady County Historical Society","NYSHS005","Erie Canal Photograph Collection","erie-canal-photograph-collection",16
"Capital District Library Council","CDLC031","Schenectady County Historical Society","NYSHS006","Glen Letters Collection","glen-letters-collection",0
"Capital District Library Council","CDLC031","Schenectady County Historical Society","NYSHS008","Natural Disasters in Schenectady County","natural-disasters-schenectady-county",0
"Capital District Library Council","CDLC031","Schenectady County Historical Society","NYSHS007","Ellis Hospital Collection","ellis-hospital-collection",28
"Capital District Library Council","CDLC031","Schenectady County Historical Society","NYSHS004","Grems-Doolittle Library 25th Anniversary","grems-doolittle-library-25th-anniversary",0
"Capital District Library Council","CDLC033","Schuylerville Public Library","xig001","The Way We Were Town of Saratoga","way-we-were-town-saratoga",0
"Central New York Library Resources Council","CLRC048","Sculpture Space","SRR146","Art Oneida","art-oneida",3
"Southeastern New York Library Resources Council","SENYLRC067","Senate House Historic Site","NYSEN001","Senate House Collection","senate-house-collection",0
"South Central Regional Library Council","SCRLC031","Seneca Falls Historical Society","SFHS001","Women's Rights Collection","womens-rights-collection",0
"Capital District Library Council","CDLC034","Siena College","VKM005","Je Me Souviens...I Remember: Presenting and Preserving the Heritage of Upstate New York's Franco-American Communities","je-me-souviensi-remember-presenting-and-preserving-heritage-upstate-new-yorks-franco",0
"Capital District Library Council","CDLC034","Siena College","VKM004","Saratoga National Historical Park Collection","saratoga-national-historical-park-collection",0
"Capital District Library Council","CDLC034","Siena College","VKM003","Siena College Archives Historic Photographs Collection","siena-college-archives-historic-photographs-collection",0
"Capital District Library Council","CDLC034","Siena College","VKM002","Medieval and Early Modern Studies Collection","medieval-and-early-modern-studies-collection",0
"Capital District Library Council","CDLC034","Siena College","VKM001","Convivium Collection","convivium-collection",0
"Capital District Library Council","CDLC034","Siena College","VKM006","Proceedings of the Commissioners of the Land Office of New York State","proceedings-commissioners-land-office-new-york-state",0
"Central New York Library Resources Council","CLRC031","Skaneateles Historical Society","SRR020","Skaneateles Lake Collection","skaneateles-lake-collection",0
"Central New York Library Resources Council","CLRC031","Skaneateles Historical Society","SRR147","Skaneateles Photograph Collection","skaneateles-photograph-collection",0
"Central New York Library Resources Council","CLRC032","Skaneateles Library Association","SRR024","Skaneateles Library Association Collection","skaneateles-library-association-collection",0
"Central New York Library Resources Council","CLRC033","Solvay-Geddes Historical Society","SRR025","Camp Syracuse","camp-syracuse",39
"Southeastern New York Library Resources Council","SENYLRC063","Somers Historical Society","NYSOM001","Mabel Addis Oral History Collection","mabel-addis-oral-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC063","Somers Historical Society","NYSOM002","Somers Wright Reis Collection","somers-wright-reis-collection",0
"Southeastern New York Library Resources Council","SENYLRC063","Somers Historical Society","NYSOM003","Somers Local History Collection","somers-local-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC063","Somers Historical Society","NYSOM004","Somers Circus Collection","somers-circus-collection",0
"Rochester Regional Library Council","RRLC023","Sonneberg Gardens and Mansion State Historic Park","SOGAR001","Pictorial History of Sonnenberg","pictorial-history-sonnenberg",0
"Southeastern New York Library Resources Council","SENYLRC069","Sound & Story Project of the Hudson Valley","ZSE042","Stories of the Hudson Valley","stories-hudson-valley",0
"South Central Regional Library Council","SCRLC028","South Central Regional Library Council","YSC001","SCRLC Historical Photographs and Documents","scrlc-historical-photographs-and-documents",0
"South Central Regional Library Council","SCRLC028","South Central Regional Library Council","YSC002","New York State Women's Suffrage Exhibition Collection","new-york-state-womens-suffrage-exhibition-collection",0
"Long Island Library Resources Council","LILRC061","South Huntington Public Library","ZRR189","South Huntington Public Library Yearbook Collection","south-huntington-public-library-yearbook-collection",0
"Rochester Regional Library Council","RRLC024","St. John Fisher College","VZJ011","National Anti-Slavery Standard","national-anti-slavery-standard",0
"Rochester Regional Library Council","RRLC024","St. John Fisher College","VZJ004","New National Era","new-national-era",0
"Rochester Regional Library Council","RRLC024","St. John Fisher College","VZJ003","Douglass Monthly","douglass-monthly",51
"Rochester Regional Library Council","RRLC024","St. John Fisher College","VZJ001","North Star","north-star",0
"Rochester Regional Library Council","RRLC024","St. John Fisher College","VZJ015","Fay Scrapbooks","fay-scrapbooks",1
"Rochester Regional Library Council","RRLC024","St. John Fisher College","VZJ013","Radical Abolitionist","radical-abolitionist",0
"Rochester Regional Library Council","RRLC024","St. John Fisher College","VZJ012","National Freedman","national-freedman",0
